CMDLINE /opt/miniconda3/envs/tese_tester/bin/python ./QuantumWalk/main.py 6 20 1 2 1 2 10000 aer_simulator_statevector 0 80 CPU double 5 0 1 None
MEM 0.156250 1689088837.8826
MEM 30.312500 1689088837.9856
MEM 45.515625 1689088838.0902
MEM 54.390625 1689088838.1905
MEM 64.546875 1689088838.2971
MEM 72.640625 1689088838.4016
MEM 82.109375 1689088838.5068
MEM 94.125000 1689088838.6085
MEM 105.187500 1689088838.7136
MEM 116.140625 1689088838.8149
MEM 127.578125 1689088838.9200
MEM 134.859375 1689088839.0219
MEM 142.531250 1689088839.1271
MEM 155.390625 1689088839.2286
MEM 167.078125 1689088839.3338
MEM 173.328125 1689088839.4389
MEM 186.906250 1689088839.5391
MEM 190.734375 1689088839.6442
MEM 195.359375 1689088839.7493
MEM 196.671875 1689088839.8545
MEM 198.468750 1689088839.9596
MEM 201.015625 1689088840.0648
MEM 203.250000 1689088840.1667
MEM 204.484375 1689088840.2719
MEM 207.015625 1689088840.3740
MEM 209.640625 1689088840.4745
MEM 212.078125 1689088840.5777
MEM 213.781250 1689088840.6818
MEM 216.421875 1689088840.7821
MEM 219.265625 1689088840.8873
MEM 222.015625 1689088840.9925
MEM 222.953125 1689088841.0929
MEM 225.765625 1689088841.1981
MEM 228.437500 1689088841.2998
MEM 231.312500 1689088841.4049
MEM 234.328125 1689088841.5070
MEM 234.828125 1689088841.6122
MEM 237.937500 1689088841.7167
MEM 242.781250 1689088841.8219
MEM 248.203125 1689088841.9271
MEM 250.656250 1689088842.0284
MEM 250.687500 1689088842.1312
MEM 250.859375 1689088842.2326
MEM 251.921875 1689088842.3340
MEM 257.125000 1689088842.4392
MEM 260.859375 1689088842.5412
MEM 263.875000 1689088842.6464
MEM 265.531250 1689088842.7515
MEM 266.796875 1689088842.8529
MEM 266.796875 1689088842.9581
MEM 266.796875 1689088843.0632
MEM 266.953125 1689088843.1684
MEM 268.593750 1689088843.2736
MEM 270.187500 1689088843.3756
MEM 275.109375 1689088843.4808
MEM 281.625000 1689088843.5859
MEM 286.093750 1689088843.6911
MEM 286.937500 1689088843.7958
MEM 286.937500 1689088843.9010
MEM 287.156250 1689088844.0058
MEM 287.281250 1689088844.1110
MEM 287.312500 1689088844.2130
MEM 287.328125 1689088844.3182
MEM 287.375000 1689088844.4232
MEM 287.562500 1689088844.5283
MEM 291.468750 1689088844.6335
MEM 291.625000 1689088844.7337
MEM 294.546875 1689088844.8388
MEM 299.828125 1689088844.9439
MEM 305.546875 1689088845.0490
MEM 309.687500 1689088845.1541
MEM 309.687500 1689088845.2593
MEM 312.640625 1689088845.3626
MEM 312.640625 1689088845.4631
MEM 312.671875 1689088845.5682
MEM 312.671875 1689088845.6721
MEM 313.281250 1689088845.7727
MEM 313.281250 1689088845.8763
MEM 313.281250 1689088845.9814
MEM 313.281250 1689088846.0866
MEM 313.281250 1689088846.1867
MEM 313.750000 1689088846.2918
MEM 317.437500 1689088846.3970
MEM 317.437500 1689088846.5022
MEM 319.734375 1689088846.6029
MEM 324.453125 1689088846.7035
MEM 329.359375 1689088846.8041
MEM 334.843750 1689088846.9066
MEM 339.640625 1689088847.0072
MEM 339.640625 1689088847.1123
MEM 341.218750 1689088847.2175
MEM 341.359375 1689088847.3227
MEM 341.453125 1689088847.4278
MEM 343.343750 1689088847.5330
MEM 343.343750 1689088847.6381
MEM 343.343750 1689088847.7433
MEM 343.343750 1689088847.8485
