JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
396521.extern,extern,,,COMPLETED,80,00:00:43,0,00:00.001,4800Mc
396521.0,python3,,,COMPLETED,80,00:00:42,368.14M,00:36.270,4800Mc
396522,Q06S40P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:48,,00:42.015,4800Mc
396522.batch,batch,,,COMPLETED,80,00:00:48,4.43M,00:00.328,4800Mc
396522.extern,extern,,,COMPLETED,80,00:00:48,0,00:00.001,4800Mc
396522.0,python3,,,COMPLETED,80,00:00:46,389.38M,00:41.685,4800Mc
396523,Q06S45P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:52,,00:46.184,4800Mc
396523.batch,batch,,,COMPLETED,80,00:00:52,4.43M,00:00.318,4800Mc
396523.extern,extern,,,COMPLETED,80,00:00:52,0,00:00:00,4800Mc
396523.0,python3,,,COMPLETED,80,00:00:51,413.33M,00:45.864,4800Mc
396524,Q06S50P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:57,,00:50.794,4800Mc
396524.batch,batch,,,COMPLETED,80,00:00:57,4.43M,00:00.339,4800Mc
396524.extern,extern,,,COMPLETED,80,00:00:57,0,00:00.001,4800Mc
396524.0,python3,,,COMPLETED,80,00:00:55,445.41M,00:50.454,4800Mc
396525,Q06S55P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:02,,00:55.691,4800Mc
396525.batch,batch,,,COMPLETED,80,00:01:02,4.43M,00:00.316,4800Mc
396525.extern,extern,,,COMPLETED,80,00:01:02,0,00:00:00,4800Mc
396525.0,python3,,,COMPLETED,80,00:01:01,456.32M,00:55.374,4800Mc
396526,Q06S60P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:07,,01:00.439,4800Mc
396526.batch,batch,,,COMPLETED,80,00:01:07,4.43M,00:00.344,4800Mc
396526.extern,extern,,,COMPLETED,80,00:01:07,0,00:00.001,4800Mc
396526.0,python3,,,COMPLETED,80,00:01:05,506.68M,01:00.093,4800Mc
396527,Q06S65P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:13,,01:06.198,4800Mc
396527.batch,batch,,,COMPLETED,80,00:01:13,4.43M,00:00.329,4800Mc
396527.extern,extern,,,COMPLETED,80,00:01:13,0,00:00.001,4800Mc
396527.0,python3,,,COMPLETED,80,00:01:11,562.57M,01:05.867,4800Mc
396528,Q06S70P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:16,,01:10.034,4800Mc
396528.batch,batch,,,COMPLETED,80,00:01:16,4.43M,00:00.334,4800Mc
396528.extern,extern,,,COMPLETED,80,00:01:16,0,00:00.001,4800Mc
396528.0,python3,,,COMPLETED,80,00:01:15,601.25M,01:09.698,4800Mc
396529,Q06S75P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:21,,01:14.429,4800Mc
396529.batch,batch,,,COMPLETED,80,00:01:21,4.44M,00:00.337,4800Mc
396529.extern,extern,,,COMPLETED,80,00:01:21,0,00:00.001,4800Mc
396529.0,python3,,,COMPLETED,80,00:01:19,614.71M,01:14.090,4800Mc
396530,Q06S80P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:28,,01:22.422,4800Mc
396530.batch,batch,,,COMPLETED,80,00:01:28,4.43M,00:00.337,4800Mc
396530.extern,extern,,,COMPLETED,80,00:01:28,0,00:00.001,4800Mc
396530.0,python3,,,COMPLETED,80,00:01:26,659.94M,01:22.083,4800Mc
396531,Q06S85P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:31,,01:24.549,4800Mc
396531.batch,batch,,,COMPLETED,80,00:01:31,4.43M,00:00.334,4800Mc
396531.extern,extern,,,COMPLETED,80,00:01:31,0,00:00.001,4800Mc
396531.0,python3,,,COMPLETED,80,00:01:29,682.27M,01:24.214,4800Mc
396532,Q06S90P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:36,,01:30.530,4800Mc
396532.batch,batch,,,COMPLETED,80,00:01:36,4.43M,00:00.342,4800Mc
396532.extern,extern,,,COMPLETED,80,00:01:37,0,00:00.001,4800Mc
396532.0,python3,,,COMPLETED,80,00:01:35,917.69M,01:30.187,4800Mc
396533,Q06S95P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:40,,01:33.685,4800Mc
396533.batch,batch,,,COMPLETED,80,00:01:40,4.43M,00:00.329,4800Mc
396533.extern,extern,,,COMPLETED,80,00:01:41,0,00:00.001,4800Mc
396533.0,python3,,,COMPLETED,80,00:01:39,728.35M,01:33.354,4800Mc
396535,Q06S100P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:52,,01:39.050,4800Mc
396535.batch,batch,,,COMPLETED,80,00:01:52,4.43M,00:00.336,4800Mc
396535.extern,extern,,,COMPLETED,80,00:01:52,0,00:00.001,4800Mc
396535.0,python3,,,COMPLETED,80,00:01:51,792.86M,01:38.712,4800Mc
396536,Q06S105P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:57,,01:43.985,4800Mc
396536.batch,batch,,,COMPLETED,80,00:01:57,4.43M,00:00.356,4800Mc
396536.extern,extern,,,COMPLETED,80,00:01:57,0,00:00.001,4800Mc
396536.0,python3,,,COMPLETED,80,00:01:55,825.16M,01:43.627,4800Mc
396537,Q06S110P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:00,,01:48.574,4800Mc
396537.batch,batch,,,COMPLETED,80,00:02:00,4.43M,00:00.335,4800Mc
396537.extern,extern,,,COMPLETED,80,00:02:01,0,00:00.001,4800Mc
396537.0,python3,,,COMPLETED,80,00:01:59,863.38M,01:48.237,4800Mc
396538,Q06S115P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:06,,01:53.775,4800Mc
396538.batch,batch,,,COMPLETED,80,00:02:06,4.43M,00:00.351,4800Mc
396538.extern,extern,,,COMPLETED,80,00:02:06,0,00:00:00,4800Mc
396538.0,python3,,,COMPLETED,80,00:02:05,1327.32M,01:53.423,4800Mc
396539,Q06S120P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:07,,02:00.067,4800Mc
396539.batch,batch,,,COMPLETED,80,00:02:07,4.43M,00:00.340,4800Mc
396539.extern,extern,,,COMPLETED,80,00:02:07,0,00:00.001,4800Mc
396539.0,python3,,,COMPLETED,80,00:02:06,1241.39M,01:59.725,4800Mc
396540,Q06S125P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:11,,02:03.795,4800Mc
396540.batch,batch,,,COMPLETED,80,00:02:11,4.43M,00:00.333,4800Mc
396540.extern,extern,,,COMPLETED,80,00:02:11,0,00:00.001,4800Mc
396540.0,python3,,,COMPLETED,80,00:02:09,957.83M,02:03.460,4800Mc
396541,Q06S130P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:23,,02:09.191,4800Mc
396541.batch,batch,,,COMPLETED,80,00:02:23,4.43M,00:00.341,4800Mc
396541.extern,extern,,,COMPLETED,80,00:02:23,0,00:00:00,4800Mc
396541.0,python3,,,COMPLETED,80,00:02:21,988.18M,02:08.849,4800Mc
396542,Q06S135P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:25,,02:14.364,4800Mc
396542.batch,batch,,,COMPLETED,80,00:02:25,4.43M,00:00.428,4800Mc
396542.extern,extern,,,COMPLETED,80,00:02:25,0,00:00.001,4800Mc
396542.0,python3,,,COMPLETED,80,00:02:21,1021.18M,02:13.934,4800Mc
396543,Q06S140P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:25,,02:18.393,4800Mc
396543.batch,batch,,,COMPLETED,80,00:02:25,4.44M,00:00.346,4800Mc
396543.extern,extern,,,COMPLETED,80,00:02:25,0,00:00.001,4800Mc
396543.0,python3,,,COMPLETED,80,00:02:23,1049.70M,02:18.045,4800Mc
396544,Q06S145P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:35,,02:25.462,4800Mc
396544.batch,batch,,,COMPLETED,80,00:02:35,4.43M,00:00.359,4800Mc
396544.extern,extern,,,COMPLETED,80,00:02:35,0,00:00.001,4800Mc
396544.0,python3,,,COMPLETED,80,00:02:33,1060.91M,02:25.102,4800Mc
396545,Q06S150P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:35,,02:28.535,4800Mc
396545.batch,batch,,,COMPLETED,80,00:02:35,4.43M,00:00.321,4800Mc
396545.extern,extern,,,COMPLETED,80,00:02:35,0,00:00:00,4800Mc
396545.0,python3,,,COMPLETED,80,00:02:33,3485.69M,02:28.212,4800Mc
396546,Q06S155P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:40,,02:33.446,4800Mc
396546.batch,batch,,,COMPLETED,80,00:02:40,4.43M,00:00.332,4800Mc
396546.extern,extern,,,COMPLETED,80,00:02:40,0,00:00.001,4800Mc
396546.0,python3,,,COMPLETED,80,00:02:38,1287.70M,02:33.112,4800Mc
396547,Q06S160P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:51,,02:39.729,4800Mc
396547.batch,batch,,,COMPLETED,80,00:02:51,4.43M,00:00.381,4800Mc
396547.extern,extern,,,COMPLETED,80,00:02:51,0,00:00:00,4800Mc
396547.0,python3,,,COMPLETED,80,00:02:47,1197.59M,02:39.347,4800Mc
396548,Q06S165P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:52,,02:43.567,4800Mc
396548.batch,batch,,,COMPLETED,80,00:02:52,4.43M,00:00.402,4800Mc
396548.extern,extern,,,COMPLETED,80,00:02:52,0,00:00.001,4800Mc
396548.0,python3,,,COMPLETED,80,00:02:49,1227.88M,02:43.164,4800Mc
396549,Q06S170P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:51,,02:44.371,4800Mc
396549.batch,batch,,,COMPLETED,80,00:02:51,4.43M,00:00.330,4800Mc
396549.extern,extern,,,COMPLETED,80,00:02:51,0,00:00.001,4800Mc
396549.0,python3,,,COMPLETED,80,00:02:49,1258.20M,02:44.040,4800Mc
396550,Q06S175P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:02:57,,02:50.337,4800Mc
396550.batch,batch,,,COMPLETED,80,00:02:57,4.43M,00:00.332,4800Mc
396550.extern,extern,,,COMPLETED,80,00:02:57,0,00:00.001,4800Mc
396550.0,python3,,,COMPLETED,80,00:02:56,1273.98M,02:50.003,4800Mc
396551,Q06S180P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:04,,02:58.214,4800Mc
396551.batch,batch,,,COMPLETED,80,00:03:04,4.43M,00:00.355,4800Mc
396551.extern,extern,,,COMPLETED,80,00:03:04,0,00:00:00,4800Mc
396551.0,python3,,,COMPLETED,80,00:03:02,2948.86M,02:57.857,4800Mc
396552,Q06S185P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:10,,03:02.581,4800Mc
396552.batch,batch,,,COMPLETED,80,00:03:10,4.43M,00:00.345,4800Mc
396552.extern,extern,,,COMPLETED,80,00:03:10,0,00:00.001,4800Mc
396552.0,python3,,,COMPLETED,80,00:03:08,1836.05M,03:02.234,4800Mc
396553,Q06S190P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:14,,03:06.674,4800Mc
396553.batch,batch,,,COMPLETED,80,00:03:14,4.43M,00:00.332,4800Mc
396553.extern,extern,,,COMPLETED,80,00:03:14,0,00:00.001,4800Mc
396553.0,python3,,,COMPLETED,80,00:03:12,1387.95M,03:06.341,4800Mc
396554,Q06S195P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:20,,03:13.207,4800Mc
396554.batch,batch,,,COMPLETED,80,00:03:20,4.43M,00:00.331,4800Mc
396554.extern,extern,,,COMPLETED,80,00:03:20,0,00:00.001,4800Mc
396554.0,python3,,,COMPLETED,80,00:03:17,1374.69M,03:12.875,4800Mc
396555,Q06S200P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:22,,03:16.078,4800Mc
396555.batch,batch,,,COMPLETED,80,00:03:22,4.47M,00:00.341,4800Mc
396555.extern,extern,,,COMPLETED,80,00:03:22,0,00:00:00,4800Mc
396555.0,python3,,,COMPLETED,80,00:03:21,1420.65M,03:15.735,4800Mc
396556,Q06S205P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:43,,03:37.053,4800Mc
396556.batch,batch,,,COMPLETED,80,00:03:43,4.43M,00:00.353,4800Mc
396556.extern,extern,,,COMPLETED,80,00:03:43,0,00:00.001,4800Mc
396556.0,python3,,,COMPLETED,80,00:03:41,1525.65M,03:36.699,4800Mc
396557,Q06S210P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:29,,03:23.100,4800Mc
396557.batch,batch,,,COMPLETED,80,00:03:29,4.43M,00:00.333,4800Mc
396557.extern,extern,,,COMPLETED,80,00:03:29,0,00:00.001,4800Mc
396557.0,python3,,,COMPLETED,80,00:03:27,1507.50M,03:22.765,4800Mc
396558,Q06S215P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:35,,03:28.924,4800Mc
396558.batch,batch,,,COMPLETED,80,00:03:35,4.43M,00:00.330,4800Mc
396558.extern,extern,,,COMPLETED,80,00:03:35,0,00:00.001,4800Mc
396558.0,python3,,,COMPLETED,80,00:03:33,4222.11M,03:28.593,4800Mc
396559,Q06S220P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:42,,03:34.406,4800Mc
396559.batch,batch,,,COMPLETED,80,00:03:42,4.43M,00:00.345,4800Mc
396559.extern,extern,,,COMPLETED,80,00:03:42,0,00:00.001,4800Mc
396559.0,python3,,,COMPLETED,80,00:03:40,2065.62M,03:34.060,4800Mc
396560,Q06S225P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:52,,03:45.353,4800Mc
396560.batch,batch,,,COMPLETED,80,00:03:52,4.43M,00:00.344,4800Mc
396560.extern,extern,,,COMPLETED,80,00:03:52,0,00:00.001,4800Mc
396560.0,python3,,,COMPLETED,80,00:03:51,1561.18M,03:45.008,4800Mc
396561,Q06S230P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:03:55,,03:47.159,4800Mc
396561.batch,batch,,,COMPLETED,80,00:03:55,4.43M,00:00.320,4800Mc
396561.extern,extern,,,COMPLETED,80,00:03:55,0,00:00:00,4800Mc
396561.0,python3,,,COMPLETED,80,00:03:53,1641.65M,03:46.837,4800Mc
396562,Q06S235P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:01,,03:53.876,4800Mc
396562.batch,batch,,,COMPLETED,80,00:04:01,4.43M,00:00.336,4800Mc
396562.extern,extern,,,COMPLETED,80,00:04:01,0,00:00.001,4800Mc
396562.0,python3,,,COMPLETED,80,00:03:59,1666.22M,03:53.539,4800Mc
396563,Q06S240P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:02,,03:55.283,4800Mc
396563.batch,batch,,,COMPLETED,80,00:04:02,4.43M,00:00.340,4800Mc
396563.extern,extern,,,COMPLETED,80,00:04:02,0,00:00.001,4800Mc
396563.0,python3,,,COMPLETED,80,00:04:00,1700.33M,03:54.942,4800Mc
396564,Q06S245P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:15,,04:07.629,4800Mc
396564.batch,batch,,,COMPLETED,80,00:04:15,4.43M,00:00.338,4800Mc
396564.extern,extern,,,COMPLETED,80,00:04:15,0,00:00.001,4800Mc
396564.0,python3,,,COMPLETED,80,00:04:14,1870.70M,04:07.289,4800Mc
396565,Q06S250P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:12,,04:05.272,4800Mc
396565.batch,batch,,,COMPLETED,80,00:04:12,4.43M,00:00.317,4800Mc
396565.extern,extern,,,COMPLETED,80,00:04:12,0,00:00:00,4800Mc
396565.0,python3,,,COMPLETED,80,00:04:11,2233.45M,04:04.954,4800Mc
396566,Q06S255P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:23,,04:15.816,4800Mc
396566.batch,batch,,,COMPLETED,80,00:04:23,4.43M,00:00.353,4800Mc
396566.extern,extern,,,COMPLETED,80,00:04:23,0,00:00.001,4800Mc
396566.0,python3,,,COMPLETED,80,00:04:22,1811.93M,04:15.462,4800Mc
396567,Q06S260P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:19,,04:11.671,4800Mc
396567.batch,batch,,,COMPLETED,80,00:04:19,4.43M,00:00.336,4800Mc
396567.extern,extern,,,COMPLETED,80,00:04:19,0,00:00:00,4800Mc
396567.0,python3,,,COMPLETED,80,00:04:17,1842.58M,04:11.333,4800Mc
396568,Q06S265P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:28,,04:20.947,4800Mc
396568.batch,batch,,,COMPLETED,80,00:04:28,4.43M,00:00.338,4800Mc
396568.extern,extern,,,COMPLETED,80,00:04:28,0,00:00.001,4800Mc
396568.0,python3,,,COMPLETED,80,00:04:26,1824.14M,04:20.608,4800Mc
396569,Q06S270P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:28,,04:20.884,4800Mc
396569.batch,batch,,,COMPLETED,80,00:04:28,4.43M,00:00.320,4800Mc
396569.extern,extern,,,COMPLETED,80,00:04:28,0,00:00.001,4800Mc
396569.0,python3,,,COMPLETED,80,00:04:27,1856.49M,04:20.562,4800Mc
396570,Q06S275P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:37,,04:29.041,4800Mc
396570.batch,batch,,,COMPLETED,80,00:04:37,4.46M,00:00.337,4800Mc
396570.extern,extern,,,COMPLETED,80,00:04:37,0,00:00:00,4800Mc
396570.0,python3,,,COMPLETED,80,00:04:35,6339.84M,04:28.702,4800Mc
396571,Q06S280P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:39,,04:33.236,4800Mc
396571.batch,batch,,,COMPLETED,80,00:04:39,4.43M,00:00.341,4800Mc
396571.extern,extern,,,COMPLETED,80,00:04:39,0,00:00.001,4800Mc
396571.0,python3,,,COMPLETED,80,00:04:38,3757.64M,04:32.894,4800Mc
396572,Q06S285P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:05:03,,04:56.749,4800Mc
396572.batch,batch,,,COMPLETED,80,00:05:03,4.43M,00:00.332,4800Mc
396572.extern,extern,,,COMPLETED,80,00:05:04,0,00:00.001,4800Mc
396572.0,python3,,,COMPLETED,80,00:05:02,2013.17M,04:56.415,4800Mc
396573,Q06S290P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:53,,04:45.956,4800Mc
396573.batch,batch,,,COMPLETED,80,00:04:53,4.43M,00:00.332,4800Mc
396573.extern,extern,,,COMPLETED,80,00:04:53,0,00:00.001,4800Mc
396573.0,python3,,,COMPLETED,80,00:04:52,2046.31M,04:45.623,4800Mc
396574,Q06S295P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:04:57,,04:51.267,4800Mc
396574.batch,batch,,,COMPLETED,80,00:04:57,4.43M,00:00.336,4800Mc
396574.extern,extern,,,COMPLETED,80,00:04:57,0,00:00.001,4800Mc
396574.0,python3,,,COMPLETED,80,00:04:56,2076.69M,04:50.929,4800Mc
396594,Q12S05P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:16:51,,16:29.881,4800Mc
396594.batch,batch,,,COMPLETED,80,00:16:51,4.43M,00:00.343,4800Mc
396594.extern,extern,,,COMPLETED,80,00:16:51,0,00:00.001,4800Mc
396594.0,python3,,,COMPLETED,80,00:16:50,23866.59M,16:29.536,4800Mc
396595,Q12S105P01DsCUS,dgoncalves,hmem1,FAILED,80,02:58:10,,02:57:51,4800Mc
396595.batch,batch,,,FAILED,80,02:58:10,4.43M,00:00.341,4800Mc
396595.extern,extern,,,COMPLETED,80,02:58:10,0,00:00.001,4800Mc
396595.0,python3,,,CANCELLED,80,02:58:09,122408.51M,02:57:50,4800Mc
396596,Q12S205P01DsCUS,dgoncalves,hmem1,FAILED,80,02:21:41,,02:21:30,4800Mc
396596.batch,batch,,,FAILED,80,02:21:41,4.51M,00:00.333,4800Mc
396596.extern,extern,,,COMPLETED,80,02:21:41,0,00:00:00,4800Mc
396596.0,python3,,,CANCELLED,80,02:21:39,115766.44M,02:21:29,4800Mc
396597,Q12S305P01DsCUS,dgoncalves,hmem1,FAILED,80,02:21:19,,02:21:10,4800Mc
396597.batch,batch,,,FAILED,80,02:21:19,4.43M,00:00.357,4800Mc
396597.extern,extern,,,COMPLETED,80,02:21:19,0,00:00.001,4800Mc
396597.0,python3,,,CANCELLED,80,02:21:18,113416.89M,02:21:09,4800Mc
396598,Q12S405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,05:20:07,,05:20:03,4800Mc
396598.batch,batch,,,CANCELLED,80,05:20:19,4.43M,00:00.316,4800Mc
396598.extern,extern,,,COMPLETED,80,05:20:19,0,00:00.001,4800Mc
396598.0,python3,,,CANCELLED,80,05:20:22,266587.62M,05:20:02,4800Mc
396599,Q12S505P01DsCUS,dgoncalves,hmem1,FAILED,80,02:27:15,,02:27:05,4800Mc
396599.batch,batch,,,FAILED,80,02:27:15,4.43M,00:00.354,4800Mc
396599.extern,extern,,,COMPLETED,80,02:27:15,0,00:00.001,4800Mc
396599.0,python3,,,CANCELLED,80,02:27:14,122702.34M,02:27:05,4800Mc
396600,Q12S605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,03:05:08,,03:05:08,4800Mc
396600.batch,batch,,,CANCELLED,80,03:05:18,4.43M,00:00.329,4800Mc
396600.extern,extern,,,COMPLETED,80,03:05:16,0,00:00.001,4800Mc
396600.0,python3,,,CANCELLED,80,03:05:18,152290.52M,03:05:08,4800Mc
396601,Q12S705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:51:10,,51:03.367,4800Mc
396601.batch,batch,,,CANCELLED,80,00:51:15,4.43M,00:00.329,4800Mc
396601.extern,extern,,,COMPLETED,80,00:51:13,0,00:00:00,4800Mc
396601.0,python3,,,CANCELLED,80,00:51:15,58417.81M,51:03.037,4800Mc
396602,Q12S805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396603,Q12S905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396604,Q12S1005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396605,Q12S1105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396606,Q12S1205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396607,Q12S1305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396608,Q12S1405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396609,Q12S1505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396610,Q12S1605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396611,Q12S1705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396612,Q12S1805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396613,Q12S1905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396614,Q12S2005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396615,Q12S2105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396616,Q12S2205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396617,Q12S2305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396618,Q12S2405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396619,Q12S2505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396620,Q12S2605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396621,Q12S2705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396622,Q12S2805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396623,Q12S2905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396624,Q12S3005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396625,Q12S3105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396626,Q12S3205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396627,Q12S3305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396628,Q12S3405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396629,Q12S3505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396630,Q12S3605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396631,Q12S3705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396632,Q12S3805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396633,Q12S3905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396634,Q12S4005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396635,Q12S4105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396636,Q12S4205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396637,Q12S4305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396638,Q12S4405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396639,Q12S4505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396640,Q12S4605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396641,Q12S4705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396642,Q12S4805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396643,Q12S4905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396644,Q12S5005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396645,Q12S5105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396646,Q12S5205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396647,Q12S5305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396648,Q12S5405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
