JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
425011,Q09S1023P01DsCU00SJS01SCCN_499,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425012,Q09S1023P01DsCU00SJS01SCCN_500,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425013,Q09S1023P01DsCU00SJS01SCCN_501,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425014,Q09S1023P01DsCU00SJS01SCCN_502,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425015,Q09S1023P01DsCU00SJS01SCCN_503,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425016,Q09S1023P01DsCU00SJS01SCCN_504,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425017,Q09S1023P01DsCU00SJS01SCCN_505,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425018,Q09S1023P01DsCU00SJS01SCCN_506,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425019,Q09S1023P01DsCU00SJS01SCCN_507,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425020,Q09S1023P01DsCU00SJS01SCCN_508,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425021,Q09S1023P01DsCU00SJS01SCCN_509,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425022,Q09S1023P01DsCU00SJS01SCCN_510,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425023,Q09S1023P01DsCU00SJS01SCCN_511,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425024,Q09S1023P01DsCU00SJS01SCCN_512,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425025,Q09S1023P01DsCU00SJS01SCCN_513,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425026,Q09S1023P01DsCU00SJS01SCCN_514,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425027,Q09S1023P01DsCU00SJS01SCCN_515,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425028,Q09S1023P01DsCU00SJS01SCCN_516,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425029,Q09S1023P01DsCU00SJS01SCCN_517,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425030,Q09S1023P01DsCU00SJS01SCCN_518,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425031,Q09S1023P01DsCU00SJS01SCCN_519,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425032,Q09S1023P01DsCU00SJS01SCCN_520,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425033,Q09S1023P01DsCU00SJS01SCCN_521,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425034,Q09S1023P01DsCU00SJS01SCCN_522,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425035,Q09S1023P01DsCU00SJS01SCCN_523,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425036,Q09S1023P01DsCU00SJS01SCCN_524,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425037,Q09S1023P01DsCU00SJS01SCCN_525,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425038,Q09S1023P01DsCU00SJS01SCCN_526,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425039,Q09S1023P01DsCU00SJS01SCCN_527,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425040,Q09S1023P01DsCU00SJS01SCCN_528,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425041,Q09S1023P01DsCU00SJS01SCCN_529,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425042,Q09S1023P01DsCU00SJS01SCCN_530,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425043,Q09S1023P01DsCU00SJS01SCCN_531,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425044,Q09S1023P01DsCU00SJS01SCCN_532,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425045,Q09S1023P01DsCU00SJS01SCCN_533,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425046,Q09S1023P01DsCU00SJS01SCCN_534,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425047,Q09S1023P01DsCU00SJS01SCCN_535,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425048,Q09S1023P01DsCU00SJS01SCCN_536,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425049,Q09S1023P01DsCU00SJS01SCCN_537,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425050,Q09S1023P01DsCU00SJS01SCCN_538,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425051,Q09S1023P01DsCU00SJS01SCCN_539,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425052,Q09S1023P01DsCU00SJS01SCCN_540,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425053,Q09S1023P01DsCU00SJS01SCCN_541,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425054,Q09S1023P01DsCU00SJS01SCCN_542,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425055,Q09S1023P01DsCU00SJS01SCCN_543,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425056,Q09S1023P01DsCU00SJS01SCCN_544,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425057,Q09S1023P01DsCU00SJS01SCCN_545,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425058,Q09S1023P01DsCU00SJS01SCCN_546,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425059,Q09S1023P01DsCU00SJS01SCCN_547,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425060,Q09S1023P01DsCU00SJS01SCCN_548,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425061,Q09S1023P01DsCU00SJS01SCCN_549,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425062,Q09S1023P01DsCU00SJS01SCCN_550,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425063,Q09S1023P01DsCU00SJS01SCCN_551,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425064,Q09S1023P01DsCU00SJS01SCCN_552,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425065,Q09S1023P01DsCU00SJS01SCCN_553,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425066,Q09S1023P01DsCU00SJS01SCCN_554,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425067,Q09S1023P01DsCU00SJS01SCCN_555,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425068,Q09S1023P01DsCU00SJS01SCCN_556,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425069,Q09S1023P01DsCU00SJS01SCCN_557,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425070,Q09S1023P01DsCU00SJS01SCCN_558,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425071,Q09S1023P01DsCU00SJS01SCCN_559,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425072,Q09S1023P01DsCU00SJS01SCCN_560,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425073,Q09S1023P01DsCU00SJS01SCCN_561,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425074,Q09S1023P01DsCU00SJS01SCCN_562,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425075,Q09S1023P01DsCU00SJS01SCCN_563,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425076,Q09S1023P01DsCU00SJS01SCCN_564,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425077,Q09S1023P01DsCU00SJS01SCCN_565,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425078,Q09S1023P01DsCU00SJS01SCCN_566,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425079,Q09S1023P01DsCU00SJS01SCCN_567,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425080,Q09S1023P01DsCU00SJS01SCCN_568,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425081,Q09S1023P01DsCU00SJS01SCCN_569,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425082,Q09S1023P01DsCU00SJS01SCCN_570,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425083,Q09S1023P01DsCU00SJS01SCCN_571,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425084,Q09S1023P01DsCU00SJS01SCCN_572,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425085,Q09S1023P01DsCU00SJS01SCCN_573,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425086,Q09S1023P01DsCU00SJS01SCCN_574,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425087,Q09S1023P01DsCU00SJS01SCCN_575,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425088,Q09S1023P01DsCU00SJS01SCCN_576,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425089,Q09S1023P01DsCU00SJS01SCCN_577,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425090,Q09S1023P01DsCU00SJS01SCCN_578,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425091,Q09S1023P01DsCU00SJS01SCCN_579,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425092,Q09S1023P01DsCU00SJS01SCCN_580,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425093,Q09S1023P01DsCU00SJS01SCCN_581,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425094,Q09S1023P01DsCU00SJS01SCCN_582,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425095,Q09S1023P01DsCU00SJS01SCCN_583,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425096,Q09S1023P01DsCU00SJS01SCCN_584,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425097,Q09S1023P01DsCU00SJS01SCCN_585,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425098,Q09S1023P01DsCU00SJS01SCCN_586,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425099,Q09S1023P01DsCU00SJS01SCCN_587,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425100,Q09S1023P01DsCU00SJS01SCCN_588,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425101,Q09S1023P01DsCU00SJS01SCCN_589,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425102,Q09S1023P01DsCU00SJS01SCCN_590,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425103,Q09S1023P01DsCU00SJS01SCCN_591,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425104,Q09S1023P01DsCU00SJS01SCCN_592,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425105,Q09S1023P01DsCU00SJS01SCCN_593,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425106,Q09S1023P01DsCU00SJS01SCCN_594,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425107,Q09S1023P01DsCU00SJS01SCCN_595,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425108,Q09S1023P01DsCU00SJS01SCCN_596,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425109,Q09S1023P01DsCU00SJS01SCCN_597,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425110,Q09S1023P01DsCU00SJS01SCCN_598,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425111,Q09S1023P01DsCU00SJS01SCCN_599,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425112,Q09S1023P01DsCU00SJS01SCCN_600,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425113,Q09S1023P01DsCU00SJS01SCCN_601,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425114,Q09S1023P01DsCU00SJS01SCCN_602,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425115,Q09S1023P01DsCU00SJS01SCCN_603,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425116,Q09S1023P01DsCU00SJS01SCCN_604,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425117,Q09S1023P01DsCU00SJS01SCCN_605,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425118,Q09S1023P01DsCU00SJS01SCCN_606,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425119,Q09S1023P01DsCU00SJS01SCCN_607,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425120,Q09S1023P01DsCU00SJS01SCCN_608,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425121,Q09S1023P01DsCU00SJS01SCCN_609,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425122,Q09S1023P01DsCU00SJS01SCCN_610,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425123,Q09S1023P01DsCU00SJS01SCCN_611,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425124,Q09S1023P01DsCU00SJS01SCCN_612,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425125,Q09S1023P01DsCU00SJS01SCCN_613,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425126,Q09S1023P01DsCU00SJS01SCCN_614,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425127,Q09S1023P01DsCU00SJS01SCCN_615,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425128,Q09S1023P01DsCU00SJS01SCCN_616,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425129,Q09S1023P01DsCU00SJS01SCCN_617,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425130,Q09S1023P01DsCU00SJS01SCCN_618,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425131,Q09S1023P01DsCU00SJS01SCCN_619,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425132,Q09S1023P01DsCU00SJS01SCCN_620,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425133,Q09S1023P01DsCU00SJS01SCCN_621,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425134,Q09S1023P01DsCU00SJS01SCCN_622,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425135,Q09S1023P01DsCU00SJS01SCCN_623,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425136,Q09S1023P01DsCU00SJS01SCCN_624,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425137,Q09S1023P01DsCU00SJS01SCCN_625,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425138,Q09S1023P01DsCU00SJS01SCCN_626,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425139,Q09S1023P01DsCU00SJS01SCCN_627,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425140,Q09S1023P01DsCU00SJS01SCCN_628,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425141,Q09S1023P01DsCU00SJS01SCCN_629,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425142,Q09S1023P01DsCU00SJS01SCCN_630,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425143,Q09S1023P01DsCU00SJS01SCCN_631,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425144,Q09S1023P01DsCU00SJS01SCCN_632,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425145,Q09S1023P01DsCU00SJS01SCCN_633,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425146,Q09S1023P01DsCU00SJS01SCCN_634,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425147,Q09S1023P01DsCU00SJS01SCCN_635,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425148,Q09S1023P01DsCU00SJS01SCCN_636,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425149,Q09S1023P01DsCU00SJS01SCCN_637,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425150,Q09S1023P01DsCU00SJS01SCCN_638,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425151,Q09S1023P01DsCU00SJS01SCCN_639,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425152,Q09S1023P01DsCU00SJS01SCCN_640,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425153,Q09S1023P01DsCU00SJS01SCCN_641,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425154,Q09S1023P01DsCU00SJS01SCCN_642,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425155,Q09S1023P01DsCU00SJS01SCCN_643,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425156,Q09S1023P01DsCU00SJS01SCCN_644,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425157,Q09S1023P01DsCU00SJS01SCCN_645,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425158,Q09S1023P01DsCU00SJS01SCCN_646,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425159,Q09S1023P01DsCU00SJS01SCCN_647,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425160,Q09S1023P01DsCU00SJS01SCCN_648,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425161,Q09S1023P01DsCU00SJS01SCCN_649,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425162,Q09S1023P01DsCU00SJS01SCCN_650,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425163,Q09S1023P01DsCU00SJS01SCCN_651,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425164,Q09S1023P01DsCU00SJS01SCCN_652,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425165,Q09S1023P01DsCU00SJS01SCCN_653,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425166,Q09S1023P01DsCU00SJS01SCCN_654,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425167,Q09S1023P01DsCU00SJS01SCCN_655,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425168,Q09S1023P01DsCU00SJS01SCCN_656,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425169,Q09S1023P01DsCU00SJS01SCCN_657,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425170,Q09S1023P01DsCU00SJS01SCCN_658,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425171,Q09S1023P01DsCU00SJS01SCCN_659,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425172,Q09S1023P01DsCU00SJS01SCCN_660,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425173,Q09S1023P01DsCU00SJS01SCCN_661,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425174,Q09S1023P01DsCU00SJS01SCCN_662,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425175,Q09S1023P01DsCU00SJS01SCCN_663,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425176,Q09S1023P01DsCU00SJS01SCCN_664,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425177,Q09S1023P01DsCU00SJS01SCCN_665,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425178,Q09S1023P01DsCU00SJS01SCCN_666,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425179,Q09S1023P01DsCU00SJS01SCCN_667,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425180,Q09S1023P01DsCU00SJS01SCCN_668,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425181,Q09S1023P01DsCU00SJS01SCCN_669,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425182,Q09S1023P01DsCU00SJS01SCCN_670,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425183,Q09S1023P01DsCU00SJS01SCCN_671,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425184,Q09S1023P01DsCU00SJS01SCCN_672,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425185,Q09S1023P01DsCU00SJS01SCCN_673,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425186,Q09S1023P01DsCU00SJS01SCCN_674,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425187,Q09S1023P01DsCU00SJS01SCCN_675,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425188,Q09S1023P01DsCU00SJS01SCCN_676,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425189,Q09S1023P01DsCU00SJS01SCCN_677,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425190,Q09S1023P01DsCU00SJS01SCCN_678,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425191,Q09S1023P01DsCU00SJS01SCCN_679,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425192,Q09S1023P01DsCU00SJS01SCCN_680,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425193,Q09S1023P01DsCU00SJS01SCCN_681,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425194,Q09S1023P01DsCU00SJS01SCCN_682,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425195,Q09S1023P01DsCU00SJS01SCCN_683,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425196,Q09S1023P01DsCU00SJS01SCCN_684,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425197,Q09S1023P01DsCU00SJS01SCCN_685,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425198,Q09S1023P01DsCU00SJS01SCCN_686,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425199,Q09S1023P01DsCU00SJS01SCCN_687,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425200,Q09S1023P01DsCU00SJS01SCCN_688,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425201,Q09S1023P01DsCU00SJS01SCCN_689,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425202,Q09S1023P01DsCU00SJS01SCCN_690,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
425203,Q09S1023P01DsCU00SJS01SCCN_691,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00,1100Mc
