JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU
380992,Q05S512a,dgoncalves,cpu2,CANCELLED by 383200393,20,00:00:00,,00:00:00
380993,Q05S512a,dgoncalves,cpu2,CANCELLED by 383200393,40,00:00:00,,00:00:00
380994,Q05S512a,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00
380995,Q06S512a,dgoncalves,cpu2,CANCELLED by 383200393,10,00:00:00,,00:00:00
380996,Q06S512a,dgoncalves,cpu2,CANCELLED by 383200393,20,00:00:00,,00:00:00
380997,Q06S512a,dgoncalves,cpu2,CANCELLED by 383200393,40,00:00:00,,00:00:00
380998,Q06S512a,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00
380999,Q07S512a,dgoncalves,cpu2,CANCELLED by 383200393,10,00:00:00,,00:00:00
381000,Q07S512a,dgoncalves,cpu2,CANCELLED by 383200393,20,00:00:00,,00:00:00
381001,Q07S512a,dgoncalves,cpu2,CANCELLED by 383200393,40,00:00:00,,00:00:00
381002,Q07S512a,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00
381003,Q08S512a,dgoncalves,cpu2,CANCELLED by 383200393,10,00:00:00,,00:00:00
381004,Q08S512a,dgoncalves,cpu2,CANCELLED by 383200393,20,00:00:00,,00:00:00
381005,Q08S512a,dgoncalves,cpu2,CANCELLED by 383200393,40,00:00:00,,00:00:00
381006,Q08S512a,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:00,,00:00:00
381011,Q05S128s,dgoncalves,cpu2,COMPLETED,10,00:38:37,,38:27.046
381011.batch,batch,,,COMPLETED,10,00:38:37,981.94M,38:27.045
381011.extern,extern,,,COMPLETED,10,00:38:40,0,00:00:00
381012,Q05S128s,dgoncalves,cpu2,COMPLETED,20,00:42:43,,42:28.179
381012.batch,batch,,,COMPLETED,20,00:42:43,551.64M,42:28.178
381012.extern,extern,,,COMPLETED,20,00:42:46,0,00:00.001
381013,Q05S128s,dgoncalves,cpu2,COMPLETED,40,00:43:09,,42:57.996
381013.batch,batch,,,COMPLETED,40,00:43:09,420.50M,42:57.994
381013.extern,extern,,,COMPLETED,40,00:43:12,0,00:00.001
381014,Q05S128s,dgoncalves,cpu2,COMPLETED,80,00:37:06,,36:41.600
381014.batch,batch,,,COMPLETED,80,00:37:06,492.39M,36:41.599
381014.extern,extern,,,COMPLETED,80,00:37:09,0,00:00.001
381015,Q06S128s,dgoncalves,cpu2,COMPLETED,10,02:13:16,,02:13:10
381015.batch,batch,,,COMPLETED,10,02:13:16,1441.70M,02:13:10
381015.extern,extern,,,COMPLETED,10,02:13:18,0,00:00:00
381016,Q06S128s,dgoncalves,cpu2,COMPLETED,20,02:10:38,,02:10:27
381016.batch,batch,,,COMPLETED,20,02:10:38,3008.89M,02:10:27
381016.extern,extern,,,COMPLETED,20,02:10:41,0,00:00.001
381017,Q06S128s,dgoncalves,cpu2,COMPLETED,40,02:28:04,,02:27:56
381017.batch,batch,,,COMPLETED,40,02:28:04,2833.89M,02:27:56
381017.extern,extern,,,COMPLETED,40,02:28:07,0,00:00.001
381018,Q06S128s,dgoncalves,cpu2,COMPLETED,80,02:07:00,,02:06:50
381018.batch,batch,,,COMPLETED,80,02:07:00,2217.41M,02:06:50
381018.extern,extern,,,COMPLETED,80,02:07:03,0,00:00.001
381019,Q07S128s,dgoncalves,cpu2,FAILED,10,00:00:06,,00:02.517
381019.batch,batch,,,FAILED,10,00:00:06,0,00:02.515
381019.extern,extern,,,COMPLETED,10,00:00:09,0,00:00.001
381020,Q07S128s,dgoncalves,cpu2,COMPLETED,20,05:53:55,,05:53:43
381020.batch,batch,,,COMPLETED,20,05:53:55,7037.82M,05:53:43
381020.extern,extern,,,COMPLETED,20,05:53:58,0,00:00:00
381021,Q07S128s,dgoncalves,cpu2,COMPLETED,40,06:37:45,,06:37:34
381021.batch,batch,,,COMPLETED,40,06:37:45,7026.23M,06:37:34
381021.extern,extern,,,COMPLETED,40,06:37:48,0,00:00.001
381022,Q07S128s,dgoncalves,cpu2,COMPLETED,80,05:39:28,,05:39:17
381022.batch,batch,,,COMPLETED,80,05:39:28,7598.26M,05:39:17
381022.extern,extern,,,COMPLETED,80,05:39:31,0,00:00.001
381023,Q08S128s,dgoncalves,cpu2,FAILED,10,00:00:06,,00:02.520
381023.batch,batch,,,FAILED,10,00:00:06,0,00:02.519
381023.extern,extern,,,COMPLETED,10,00:00:09,0,00:00.001
381024,Q08S128s,dgoncalves,cpu2,OUT_OF_MEMORY,20,04:50:05,,04:49:52
381024.batch,batch,,,OUT_OF_MEMORY,20,04:50:05,11743.43M,04:49:52
381024.extern,extern,,,COMPLETED,20,04:50:07,0,00:00:00
381025,Q08S128s,dgoncalves,cpu2,COMPLETED,40,16:25:43,,16:25:32
381025.batch,batch,,,COMPLETED,40,16:25:43,20266.96M,16:25:32
381025.extern,extern,,,COMPLETED,40,16:25:46,0,00:00.001
381026,Q08S128s,dgoncalves,cpu2,COMPLETED,80,14:04:18,,14:04:05
381026.batch,batch,,,COMPLETED,80,14:04:18,20194.54M,14:04:05
381026.extern,extern,,,COMPLETED,80,14:04:20,0,00:00.001
381027,Q05S256s,dgoncalves,cpu2,COMPLETED,10,02:34:23,,02:34:18
381027.batch,batch,,,COMPLETED,10,02:34:23,1714.07M,02:34:18
381027.extern,extern,,,COMPLETED,10,02:34:26,0,00:00:00
381028,Q05S256s,dgoncalves,cpu2,COMPLETED,20,02:28:11,,02:28:00
381028.batch,batch,,,COMPLETED,20,02:28:11,1571.58M,02:28:00
381028.extern,extern,,,COMPLETED,20,02:28:14,0,00:00:00
381029,Q05S256s,dgoncalves,cpu2,COMPLETED,40,02:53:08,,02:52:56
381029.batch,batch,,,COMPLETED,40,02:53:08,1528.52M,02:52:56
381029.extern,extern,,,COMPLETED,40,02:53:10,0,00:00.001
381030,Q05S256s,dgoncalves,cpu2,COMPLETED,80,02:27:27,,02:27:18
381030.batch,batch,,,COMPLETED,80,02:27:27,1450.87M,02:27:18
381030.extern,extern,,,COMPLETED,80,02:27:29,0,00:00.001
381031,Q06S256s,dgoncalves,cpu2,COMPLETED,10,09:58:28,,09:58:17
381031.batch,batch,,,COMPLETED,10,09:58:28,5698.13M,09:58:17
381031.extern,extern,,,COMPLETED,10,09:58:31,0,00:00.001
381032,Q06S256s,dgoncalves,cpu2,COMPLETED,20,09:53:49,,09:53:37
381032.batch,batch,,,COMPLETED,20,09:53:49,5086.04M,09:53:37
381032.extern,extern,,,COMPLETED,20,09:53:51,0,00:00.001
381033,Q06S256s,dgoncalves,cpu2,COMPLETED,40,09:58:55,,09:58:46
381033.batch,batch,,,COMPLETED,40,09:58:55,5564.82M,09:58:46
381033.extern,extern,,,COMPLETED,40,09:58:57,0,00:00.001
381034,Q06S256s,dgoncalves,cpu2,COMPLETED,80,08:36:06,,08:35:50
381034.batch,batch,,,COMPLETED,80,08:36:06,5722.28M,08:35:50
381034.extern,extern,,,COMPLETED,80,08:36:08,0,00:00.001
381035,Q07S256s,dgoncalves,cpu2,OUT_OF_MEMORY,10,03:24:16,,03:24:05
381035.batch,batch,,,OUT_OF_MEMORY,10,03:24:16,4979.94M,03:24:05
381035.extern,extern,,,COMPLETED,10,03:24:18,0,00:00:00
381036,Q07S256s,dgoncalves,cpu2,OUT_OF_MEMORY,20,13:35:11,,13:34:59
381036.batch,batch,,,OUT_OF_MEMORY,20,13:35:11,11571.08M,13:34:59
381036.extern,extern,,,COMPLETED,20,13:35:13,0,00:00:00
381037,Q07S256s,dgoncalves,cpu2,COMPLETED,40,23:15:55,,23:15:37
381037.batch,batch,,,COMPLETED,40,23:15:55,15855.14M,23:15:37
381037.extern,extern,,,COMPLETED,40,23:15:58,0,00:00.001
381038,Q07S256s,dgoncalves,cpu2,COMPLETED,80,22:34:19,,22:34:01
381038.batch,batch,,,COMPLETED,80,22:34:19,15860.66M,22:34:01
381038.extern,extern,,,COMPLETED,80,22:34:22,0,00:00.001
381039,Q08S256s,dgoncalves,cpu2,OUT_OF_MEMORY,10,01:20:37,,01:20:27
381039.batch,batch,,,OUT_OF_MEMORY,10,01:20:37,4771.79M,01:20:27
381039.extern,extern,,,COMPLETED,10,01:20:39,0,00:00.001
381040,Q08S256s,dgoncalves,cpu2,OUT_OF_MEMORY,20,04:55:38,,04:55:24
381040.batch,batch,,,OUT_OF_MEMORY,20,04:55:38,11791.92M,04:55:24
381040.extern,extern,,,COMPLETED,20,04:55:43,0,00:00.001
381041,Q08S256s,dgoncalves,cpu2,OUT_OF_MEMORY,40,19:50:35,,19:50:18
381041.batch,batch,,,OUT_OF_MEMORY,40,19:50:35,23749.11M,19:50:18
381041.extern,extern,,,COMPLETED,40,19:50:37,0,00:00.001
381042,Q08S256s,dgoncalves,cpu2,TIMEOUT,80,1-22:40:27,,1-22:39:16
381042.batch,batch,,,CANCELLED,80,1-22:40:29,36795.77M,1-22:39:16
381042.extern,extern,,,COMPLETED,80,1-22:40:28,0,00:00.001
381043,Q05S512s,dgoncalves,cpu2,COMPLETED,10,10:56:19,,10:56:07
381043.batch,batch,,,COMPLETED,10,10:56:19,3309.66M,10:56:07
381043.extern,extern,,,COMPLETED,10,10:56:22,0,00:00.001
381044,Q05S512s,dgoncalves,cpu2,COMPLETED,20,09:55:27,,09:55:14
381044.batch,batch,,,COMPLETED,20,09:55:27,3327.91M,09:55:14
381044.extern,extern,,,COMPLETED,20,09:55:29,0,00:00:00
381045,Q05S512s,dgoncalves,cpu2,COMPLETED,40,10:07:24,,10:07:13
381045.batch,batch,,,COMPLETED,40,10:07:24,2926.16M,10:07:13
381045.extern,extern,,,COMPLETED,40,10:07:27,0,00:00:00
381046,Q05S512s,dgoncalves,cpu2,COMPLETED,80,09:54:05,,09:53:43
381046.batch,batch,,,COMPLETED,80,09:54:05,3302.51M,09:53:43
381046.extern,extern,,,COMPLETED,80,09:54:08,0,00:00.001
381047,Q06S512s,dgoncalves,cpu2,OUT_OF_MEMORY,10,10:12:24,,10:12:14
381047.batch,batch,,,OUT_OF_MEMORY,10,10:12:24,5847.24M,10:12:14
381047.extern,extern,,,COMPLETED,10,10:12:27,0,00:00:00
381048,Q06S512s,dgoncalves,cpu2,COMPLETED,20,1-13:02:42,,1-13:02:24
381048.batch,batch,,,COMPLETED,20,1-13:02:42,11638.23M,1-13:02:24
381048.extern,extern,,,COMPLETED,20,1-13:02:44,0,00:00:00
381049,Q06S512s,dgoncalves,cpu2,COMPLETED,40,1-12:58:23,,1-12:58:07
381049.batch,batch,,,COMPLETED,40,1-12:58:23,11165.66M,1-12:58:07
381049.extern,extern,,,COMPLETED,40,1-12:58:25,0,00:00.001
381050,Q06S512s,dgoncalves,cpu2,COMPLETED,80,1-10:21:55,,1-10:21:37
381050.batch,batch,,,COMPLETED,80,1-10:21:55,11552.66M,1-10:21:37
381050.extern,extern,,,COMPLETED,80,1-10:21:57,0,00:00.001
381051,Q07S512s,dgoncalves,cpu2,OUT_OF_MEMORY,10,03:58:18,,03:58:07
381051.batch,batch,,,OUT_OF_MEMORY,10,03:58:18,5734.94M,03:58:07
381051.extern,extern,,,COMPLETED,10,03:58:20,0,00:00.001
381052,Q07S512s,dgoncalves,cpu2,OUT_OF_MEMORY,20,15:04:47,,15:04:35
381052.batch,batch,,,OUT_OF_MEMORY,20,15:04:47,11695.42M,15:04:35
381052.extern,extern,,,COMPLETED,20,15:04:50,0,00:00.001
381053,Q07S512s,dgoncalves,cpu2,TIMEOUT,40,1-22:40:14,,1-22:39:54
381053.batch,batch,,,CANCELLED,40,1-22:40:18,22445.52M,1-22:39:54
381053.extern,extern,,,COMPLETED,40,1-22:40:17,0,00:00.001
381054,Q07S512s,dgoncalves,cpu2,TIMEOUT,80,1-22:40:11,,1-22:39:47
381054.batch,batch,,,CANCELLED,80,1-22:40:15,22544.56M,1-22:39:47
381054.extern,extern,,,COMPLETED,80,1-22:40:15,0,00:00.001
381055,Q08S512s,dgoncalves,cpu2,OUT_OF_MEMORY,10,01:21:25,,01:21:15
381055.batch,batch,,,OUT_OF_MEMORY,10,01:21:25,5868.38M,01:21:15
381055.extern,extern,,,COMPLETED,10,01:21:28,0,00:00:00
381056,Q08S512s,dgoncalves,cpu2,OUT_OF_MEMORY,20,05:37:26,,05:37:14
381056.batch,batch,,,OUT_OF_MEMORY,20,05:37:26,11583.31M,05:37:14
381056.extern,extern,,,COMPLETED,20,05:37:28,0,00:00.001
381057,Q08S512s,dgoncalves,cpu2,OUT_OF_MEMORY,40,19:50:23,,19:50:07
381057.batch,batch,,,OUT_OF_MEMORY,40,19:50:23,23003.91M,19:50:07
381057.extern,extern,,,COMPLETED,40,19:50:26,0,00:00.001
381058,Q08S512s,dgoncalves,cpu2,TIMEOUT,80,1-22:40:07,,1-22:39:33
381058.batch,batch,,,CANCELLED,80,1-22:40:10,36796.46M,1-22:39:33
381058.extern,extern,,,COMPLETED,80,1-22:40:10,0,00:00:00
