CMDLINE python3 ./QuantumWalk/main.py 6 40 1 2 1 2 10000 statevector 0 80 CPU double 1 0 1 None
MEM 0.156250 1689179247.9489
MEM 20.234375 1689179248.0542
MEM 36.500000 1689179248.1585
MEM 46.375000 1689179248.2593
MEM 58.968750 1689179248.3644
MEM 75.046875 1689179248.4696
MEM 87.765625 1689179248.5713
MEM 103.000000 1689179248.6764
MEM 116.187500 1689179248.7815
MEM 129.718750 1689179248.8867
MEM 138.046875 1689179248.9918
MEM 156.968750 1689179249.0970
MEM 166.890625 1689179249.2021
MEM 175.093750 1689179249.3073
MEM 188.859375 1689179249.4124
MEM 189.625000 1689179249.5171
MEM 194.906250 1689179249.6218
MEM 196.093750 1689179249.7235
MEM 198.265625 1689179249.8255
MEM 200.765625 1689179249.9306
MEM 203.296875 1689179250.0358
MEM 204.625000 1689179250.1393
MEM 207.296875 1689179250.2434
MEM 209.906250 1689179250.3458
MEM 211.984375 1689179250.4465
MEM 213.437500 1689179250.5516
MEM 216.203125 1689179250.6558
MEM 218.937500 1689179250.7609
MEM 221.937500 1689179250.8635
MEM 222.468750 1689179250.9686
MEM 225.515625 1689179251.0737
MEM 228.171875 1689179251.1789
MEM 230.843750 1689179251.2840
MEM 233.578125 1689179251.3879
MEM 234.875000 1689179251.4926
MEM 237.218750 1689179251.5972
MEM 239.937500 1689179251.7009
MEM 242.718750 1689179251.8052
MEM 245.734375 1689179251.9106
MEM 248.343750 1689179252.0158
MEM 250.781250 1689179252.1210
MEM 251.546875 1689179252.2261
MEM 254.562500 1689179252.3306
MEM 257.250000 1689179252.4358
MEM 260.406250 1689179252.5422
MEM 263.015625 1689179252.6474
MEM 265.937500 1689179252.7485
MEM 268.625000 1689179252.8536
MEM 270.437500 1689179252.9556
MEM 271.453125 1689179253.0608
MEM 274.109375 1689179253.1643
MEM 277.156250 1689179253.2663
MEM 279.953125 1689179253.3715
MEM 283.046875 1689179253.4766
MEM 285.703125 1689179253.5810
MEM 288.750000 1689179253.6861
MEM 291.593750 1689179253.7913
MEM 294.312500 1689179253.8965
MEM 294.546875 1689179254.0017
MEM 296.593750 1689179254.1047
MEM 299.234375 1689179254.2099
MEM 302.281250 1689179254.3140
MEM 305.109375 1689179254.4192
MEM 307.984375 1689179254.5220
MEM 310.937500 1689179254.6224
MEM 313.765625 1689179254.7275
MEM 316.765625 1689179254.8309
MEM 319.515625 1689179254.9361
MEM 322.500000 1689179255.0412
