CMDLINE /opt/miniconda3/envs/tese_tester/bin/python ./QuantumWalk/main.py 6 20 1 2 1 2 10000 aer_simulator_statevector 0 80 CPU double 5 0 1 None
MEM 0.156250 1689020303.9095
MEM 33.109375 1689020304.0147
MEM 47.109375 1689020304.1168
MEM 55.343750 1689020304.2177
MEM 64.359375 1689020304.3211
MEM 72.671875 1689020304.4255
MEM 82.375000 1689020304.5269
MEM 94.218750 1689020304.6274
MEM 105.468750 1689020304.7326
MEM 116.656250 1689020304.8363
MEM 127.671875 1689020304.9414
MEM 134.328125 1689020305.0431
MEM 140.953125 1689020305.1480
MEM 153.359375 1689020305.2498
MEM 164.843750 1689020305.3543
MEM 170.421875 1689020305.4573
MEM 184.375000 1689020305.5576
MEM 189.875000 1689020305.6627
MEM 193.781250 1689020305.7657
MEM 195.750000 1689020305.8701
MEM 196.796875 1689020305.9743
MEM 199.078125 1689020306.0765
MEM 201.828125 1689020306.1817
MEM 203.671875 1689020306.2838
MEM 205.625000 1689020306.3883
MEM 208.218750 1689020306.4935
MEM 210.921875 1689020306.5951
MEM 212.343750 1689020306.7002
MEM 215.156250 1689020306.8054
MEM 217.953125 1689020306.9105
MEM 220.843750 1689020307.0157
MEM 221.796875 1689020307.1181
MEM 224.453125 1689020307.2185
MEM 227.343750 1689020307.3230
MEM 230.218750 1689020307.4281
MEM 233.109375 1689020307.5300
MEM 233.843750 1689020307.6352
MEM 236.593750 1689020307.7403
MEM 241.078125 1689020307.8454
MEM 246.296875 1689020307.9506
MEM 248.718750 1689020308.0558
MEM 250.671875 1689020308.1573
MEM 250.750000 1689020308.2625
MEM 252.765625 1689020308.3677
MEM 258.281250 1689020308.4728
MEM 262.796875 1689020308.5780
MEM 264.890625 1689020308.6798
MEM 265.687500 1689020308.7849
MEM 267.015625 1689020308.8901
MEM 267.046875 1689020308.9953
MEM 267.062500 1689020309.0996
MEM 268.750000 1689020309.2005
MEM 270.687500 1689020309.3057
MEM 272.703125 1689020309.4109
MEM 278.265625 1689020309.5158
MEM 284.156250 1689020309.6210
MEM 284.750000 1689020309.7242
MEM 284.750000 1689020309.8254
MEM 284.781250 1689020309.9306
MEM 285.593750 1689020310.0358
MEM 285.593750 1689020310.1410
MEM 285.593750 1689020310.2461
MEM 285.625000 1689020310.3487
MEM 285.703125 1689020310.4538
MEM 289.437500 1689020310.5547
MEM 294.109375 1689020310.6598
MEM 294.406250 1689020310.7618
MEM 297.000000 1689020310.8623
MEM 302.640625 1689020310.9675
MEM 306.296875 1689020311.0693
MEM 309.515625 1689020311.1745
MEM 309.515625 1689020311.2796
MEM 311.171875 1689020311.3848
MEM 311.171875 1689020311.4899
MEM 311.187500 1689020311.5909
MEM 311.187500 1689020311.6915
MEM 311.187500 1689020311.7967
MEM 311.187500 1689020311.8972
MEM 311.203125 1689020312.0024
MEM 311.390625 1689020312.1042
MEM 314.390625 1689020312.2049
MEM 318.312500 1689020312.3100
MEM 323.359375 1689020312.4113
MEM 326.500000 1689020312.5161
MEM 326.500000 1689020312.6213
MEM 330.375000 1689020312.7265
MEM 335.859375 1689020312.8317
MEM 335.859375 1689020312.9320
MEM 337.562500 1689020313.0372
MEM 337.562500 1689020313.1387
MEM 339.953125 1689020313.2395
MEM 340.046875 1689020313.3440
MEM 340.046875 1689020313.4447
MEM 341.625000 1689020313.5491
MEM 341.625000 1689020313.6542
MEM 341.625000 1689020313.7594
MEM 341.625000 1689020313.8638
MEM 341.625000 1689020313.9677
MEM 341.625000 1689020314.0725
MEM 341.703125 1689020314.1761
MEM 344.125000 1689020314.2768
MEM 348.046875 1689020314.3774
MEM 352.750000 1689020314.4826
MEM 358.078125 1689020314.5877
MEM 363.468750 1689020314.6887
MEM 363.921875 1689020314.7939
MEM 363.921875 1689020314.8990
MEM 367.734375 1689020315.0017
MEM 369.828125 1689020315.1040
MEM 369.828125 1689020315.2092
MEM 369.828125 1689020315.3125
MEM 369.828125 1689020315.4168
MEM 370.687500 1689020315.5220
MEM 370.687500 1689020315.6230
MEM 370.687500 1689020315.7238
MEM 370.796875 1689020315.8290
MEM 370.796875 1689020315.9341
MEM 370.796875 1689020316.0352
MEM 370.796875 1689020316.1393
MEM 370.796875 1689020316.2444
MEM 370.796875 1689020316.3496
MEM 370.796875 1689020316.4547
MEM 370.796875 1689020316.5598
MEM 370.796875 1689020316.6649
MEM 373.500000 1689020316.7700
MEM 377.671875 1689020316.8751
MEM 382.406250 1689020316.9803
MEM 388.062500 1689020317.0854
MEM 393.687500 1689020317.1905
MEM 401.140625 1689020317.2956
MEM 404.546875 1689020317.4008
MEM 404.546875 1689020317.5045
MEM 404.781250 1689020317.6097
MEM 404.781250 1689020317.7148
MEM 404.781250 1689020317.8161
MEM 404.781250 1689020317.9172
MEM 405.000000 1689020318.0176
MEM 407.000000 1689020318.1228
MEM 407.000000 1689020318.2279
MEM 407.000000 1689020318.3329
MEM 407.093750 1689020318.4380
MEM 407.093750 1689020318.5432
MEM 407.093750 1689020318.6484
MEM 407.093750 1689020318.7497
MEM 407.093750 1689020318.8549
MEM 407.093750 1689020318.9572
MEM 407.109375 1689020319.0592
MEM 407.109375 1689020319.1599
MEM 407.109375 1689020319.2651
MEM 407.125000 1689020319.3667
MEM 407.125000 1689020319.4719
MEM 408.562500 1689020319.5736
MEM 412.375000 1689020319.6787
MEM 416.328125 1689020319.7828
MEM 420.687500 1689020319.8832
MEM 426.343750 1689020319.9877
MEM 431.625000 1689020320.0880
MEM 437.453125 1689020320.1932
MEM 443.234375 1689020320.2983
MEM 443.656250 1689020320.4035
MEM 446.578125 1689020320.5042
MEM 446.640625 1689020320.6094
MEM 446.640625 1689020320.7145
MEM 446.640625 1689020320.8197
MEM 446.640625 1689020320.9249
MEM 446.640625 1689020321.0263
MEM 448.640625 1689020321.1315
MEM 448.640625 1689020321.2332
MEM 448.640625 1689020321.3384
MEM 448.640625 1689020321.4435
MEM 450.781250 1689020321.5455
MEM 450.796875 1689020321.6462
MEM 450.796875 1689020321.7496
MEM 450.796875 1689020321.8548
MEM 450.796875 1689020321.9599
MEM 450.796875 1689020322.0651
MEM 450.796875 1689020322.1665
MEM 450.796875 1689020322.2671
MEM 450.843750 1689020322.3723
MEM 450.875000 1689020322.4750
MEM 450.875000 1689020322.5802
MEM 450.875000 1689020322.6830
MEM 450.875000 1689020322.7882
MEM 450.890625 1689020322.8894
MEM 454.453125 1689020322.9945
MEM 458.171875 1689020323.0959
MEM 461.968750 1689020323.2010
MEM 466.765625 1689020323.3049
MEM 471.984375 1689020323.4101
MEM 477.187500 1689020323.5150
MEM 482.546875 1689020323.6178
MEM 488.140625 1689020323.7230
MEM 490.187500 1689020323.8282
MEM 490.187500 1689020323.9319
MEM 493.328125 1689020324.0327
MEM 493.328125 1689020324.1364
MEM 493.328125 1689020324.2367
MEM 493.328125 1689020324.3372
MEM 493.328125 1689020324.4424
MEM 498.140625 1689020324.5464
MEM 498.140625 1689020324.6516
MEM 498.140625 1689020324.7564
MEM 498.140625 1689020324.8612
MEM 498.156250 1689020324.9664
MEM 498.156250 1689020325.0720
MEM 498.156250 1689020325.1733
MEM 498.156250 1689020325.2785
MEM 498.156250 1689020325.3836
MEM 498.156250 1689020325.4887
MEM 498.156250 1689020325.5938
MEM 498.156250 1689020325.6989
MEM 498.156250 1689020325.8040
MEM 498.156250 1689020325.9053
MEM 498.187500 1689020326.0105
MEM 498.187500 1689020326.1156
MEM 498.218750 1689020326.2206
MEM 500.843750 1689020326.3258
MEM 504.984375 1689020326.4309
MEM 508.609375 1689020326.5360
MEM 508.609375 1689020326.6616
MEM 502.000000 1689020326.7806
