CMDLINE /opt/miniconda3/envs/tese_tester/bin/python ./QuantumWalk/main.py 6 20 1 2 1 2 10000 aer_simulator_statevector 0 80 CPU single 40 0 1 None
MEM 0.156250 1689019170.5387
MEM 33.093750 1689019170.6439
MEM 48.281250 1689019170.7492
MEM 56.171875 1689019170.8529
MEM 62.093750 1689019170.9571
MEM 72.078125 1689019171.0615
MEM 82.421875 1689019171.1666
MEM 96.218750 1689019171.2717
MEM 107.218750 1689019171.3769
MEM 118.656250 1689019171.4820
MEM 128.187500 1689019171.5872
MEM 136.875000 1689019171.6884
MEM 148.031250 1689019171.7932
MEM 159.828125 1689019171.8984
MEM 167.359375 1689019172.0036
MEM 181.890625 1689019172.1088
MEM 189.500000 1689019172.2111
MEM 192.359375 1689019172.3163
MEM 195.218750 1689019172.4214
MEM 196.453125 1689019172.5235
MEM 198.781250 1689019172.6273
MEM 201.515625 1689019172.7325
MEM 203.484375 1689019172.8377
MEM 205.640625 1689019172.9414
MEM 208.296875 1689019173.0465
MEM 211.125000 1689019173.1517
MEM 212.625000 1689019173.2568
MEM 215.625000 1689019173.3620
MEM 218.531250 1689019173.4672
MEM 221.218750 1689019173.5723
MEM 222.437500 1689019173.6736
MEM 225.359375 1689019173.7788
MEM 228.250000 1689019173.8840
MEM 231.156250 1689019173.9891
MEM 233.500000 1689019174.0943
MEM 234.968750 1689019174.1994
MEM 238.390625 1689019174.2996
MEM 243.734375 1689019174.4047
MEM 248.984375 1689019174.5098
MEM 249.468750 1689019174.6150
MEM 249.468750 1689019174.7201
MEM 250.531250 1689019174.8252
MEM 256.000000 1689019174.9302
MEM 260.640625 1689019175.0354
MEM 262.500000 1689019175.1405
MEM 262.703125 1689019175.2457
MEM 262.859375 1689019175.3508
MEM 262.859375 1689019175.4559
MEM 262.859375 1689019175.5610
MEM 265.546875 1689019175.6661
MEM 266.453125 1689019175.7713
MEM 270.453125 1689019175.8765
MEM 276.890625 1689019175.9816
MEM 280.531250 1689019176.0867
MEM 280.609375 1689019176.1919
MEM 280.609375 1689019176.2970
MEM 281.796875 1689019176.4022
MEM 281.796875 1689019176.5074
MEM 281.796875 1689019176.6125
MEM 281.796875 1689019176.7177
MEM 282.015625 1689019176.8228
MEM 285.828125 1689019176.9279
MEM 291.062500 1689019177.0330
MEM 291.218750 1689019177.1382
MEM 295.390625 1689019177.2433
MEM 301.687500 1689019177.3485
MEM 303.718750 1689019177.4536
MEM 305.328125 1689019177.5588
MEM 306.921875 1689019177.6640
MEM 306.921875 1689019177.7691
MEM 306.921875 1689019177.8742
MEM 306.921875 1689019177.9771
MEM 306.921875 1689019178.0823
MEM 306.921875 1689019178.1876
MEM 306.921875 1689019178.2927
MEM 306.968750 1689019178.3978
MEM 309.828125 1689019178.5029
MEM 314.000000 1689019178.6080
MEM 319.515625 1689019178.7105
MEM 322.265625 1689019178.8157
MEM 322.265625 1689019178.9193
MEM 327.484375 1689019179.0245
MEM 332.312500 1689019179.1297
MEM 333.625000 1689019179.2348
MEM 334.515625 1689019179.3400
MEM 334.625000 1689019179.4439
MEM 336.406250 1689019179.5490
MEM 336.406250 1689019179.6542
MEM 337.593750 1689019179.7593
MEM 337.625000 1689019179.8600
MEM 337.640625 1689019179.9652
MEM 337.718750 1689019180.0703
MEM 337.718750 1689019180.1739
MEM 337.796875 1689019180.2791
MEM 337.937500 1689019180.3841
MEM 339.125000 1689019180.4892
MEM 343.218750 1689019180.5943
MEM 347.718750 1689019180.6994
MEM 353.359375 1689019180.8046
MEM 359.406250 1689019180.9097
MEM 360.234375 1689019181.0148
MEM 360.234375 1689019181.1200
MEM 365.062500 1689019181.2252
MEM 367.750000 1689019181.3304
MEM 368.265625 1689019181.4355
MEM 368.265625 1689019181.5407
MEM 368.265625 1689019181.6459
MEM 368.687500 1689019181.7496
MEM 368.687500 1689019181.8548
MEM 370.781250 1689019181.9600
MEM 370.796875 1689019182.0651
MEM 370.796875 1689019182.1702
MEM 370.796875 1689019182.2753
MEM 370.890625 1689019182.3804
MEM 370.937500 1689019182.4856
MEM 370.937500 1689019182.5907
MEM 370.937500 1689019182.6959
MEM 370.937500 1689019182.8010
MEM 372.484375 1689019182.9062
MEM 376.218750 1689019183.0111
MEM 380.359375 1689019183.1162
MEM 385.796875 1689019183.2214
MEM 391.375000 1689019183.3265
MEM 397.343750 1689019183.4316
MEM 402.890625 1689019183.5368
MEM 403.296875 1689019183.6419
MEM 403.312500 1689019183.7443
MEM 403.312500 1689019183.8495
MEM 403.312500 1689019183.9547
MEM 403.312500 1689019184.0599
MEM 403.312500 1689019184.1622
MEM 403.328125 1689019184.2674
MEM 403.375000 1689019184.3705
MEM 403.375000 1689019184.4756
MEM 403.375000 1689019184.5808
MEM 403.375000 1689019184.6859
MEM 403.375000 1689019184.7911
MEM 403.375000 1689019184.8962
MEM 403.375000 1689019185.0006
MEM 403.375000 1689019185.1057
MEM 403.375000 1689019185.2109
MEM 403.375000 1689019185.3160
MEM 403.375000 1689019185.4212
MEM 403.375000 1689019185.5263
MEM 403.562500 1689019185.6314
MEM 407.734375 1689019185.7365
MEM 411.937500 1689019185.8416
MEM 416.734375 1689019185.9467
MEM 422.421875 1689019186.0518
MEM 428.187500 1689019186.1569
MEM 434.140625 1689019186.2621
MEM 439.109375 1689019186.3672
MEM 439.109375 1689019186.4724
MEM 442.375000 1689019186.5778
MEM 442.375000 1689019186.6830
MEM 442.375000 1689019186.7881
MEM 442.375000 1689019186.8932
MEM 442.375000 1689019186.9984
MEM 442.375000 1689019187.1036
MEM 445.531250 1689019187.2087
MEM 445.531250 1689019187.3089
MEM 445.531250 1689019187.4140
MEM 445.531250 1689019187.5191
MEM 447.015625 1689019187.6243
MEM 447.015625 1689019187.7273
MEM 447.015625 1689019187.8324
MEM 447.015625 1689019187.9375
MEM 447.015625 1689019188.0426
MEM 447.015625 1689019188.1441
MEM 447.015625 1689019188.2492
MEM 447.031250 1689019188.3544
MEM 447.031250 1689019188.4596
MEM 447.031250 1689019188.5610
MEM 447.031250 1689019188.6662
MEM 447.078125 1689019188.7713
MEM 449.468750 1689019188.8765
MEM 453.609375 1689019188.9817
MEM 457.781250 1689019189.0868
MEM 462.781250 1689019189.1919
MEM 468.453125 1689019189.2970
MEM 474.156250 1689019189.4021
MEM 480.125000 1689019189.5072
MEM 486.015625 1689019189.6123
MEM 486.281250 1689019189.7174
MEM 488.062500 1689019189.8226
MEM 491.375000 1689019189.9277
MEM 491.375000 1689019190.0328
MEM 491.375000 1689019190.1379
MEM 491.375000 1689019190.2431
MEM 494.515625 1689019190.3443
MEM 494.515625 1689019190.4495
MEM 494.515625 1689019190.5546
MEM 494.609375 1689019190.6598
MEM 495.156250 1689019190.7650
MEM 495.156250 1689019190.8702
MEM 495.156250 1689019190.9754
MEM 495.156250 1689019191.0798
MEM 495.156250 1689019191.1849
MEM 495.156250 1689019191.2900
MEM 495.156250 1689019191.3951
MEM 495.156250 1689019191.5002
MEM 495.156250 1689019191.6009
MEM 495.156250 1689019191.7060
MEM 495.156250 1689019191.8111
MEM 495.156250 1689019191.9128
MEM 495.156250 1689019192.0179
MEM 497.625000 1689019192.1230
MEM 501.875000 1689019192.2281
MEM 505.453125 1689019192.3333
MEM 505.453125 1689019192.4385
MEM 505.453125 1689019192.5437
MEM 505.453125 1689019192.6488
MEM 507.203125 1689019192.7540
MEM 512.250000 1689019192.8590
MEM 517.937500 1689019192.9642
MEM 523.500000 1689019193.0693
MEM 529.484375 1689019193.1744
MEM 535.453125 1689019193.2795
MEM 538.156250 1689019193.3847
MEM 538.156250 1689019193.4898
MEM 538.156250 1689019193.5950
MEM 538.203125 1689019193.7002
MEM 538.203125 1689019193.8052
MEM 538.203125 1689019193.9103
MEM 538.203125 1689019194.0155
MEM 538.203125 1689019194.1207
MEM 538.250000 1689019194.2259
MEM 538.250000 1689019194.3309
MEM 538.250000 1689019194.4352
MEM 538.250000 1689019194.5404
MEM 538.250000 1689019194.6456
MEM 538.250000 1689019194.7507
MEM 538.250000 1689019194.8558
MEM 538.250000 1689019194.9609
MEM 538.250000 1689019195.0661
MEM 538.250000 1689019195.1712
MEM 538.250000 1689019195.2764
MEM 538.250000 1689019195.3816
MEM 538.250000 1689019195.4867
MEM 538.250000 1689019195.5918
MEM 538.250000 1689019195.6969
MEM 538.250000 1689019195.8020
MEM 538.375000 1689019195.9071
MEM 538.406250 1689019196.0122
MEM 540.578125 1689019196.1173
MEM 544.796875 1689019196.2225
MEM 548.984375 1689019196.3276
MEM 553.187500 1689019196.4315
MEM 558.750000 1689019196.5366
MEM 564.437500 1689019196.6417
MEM 570.125000 1689019196.7468
MEM 576.031250 1689019196.8519
MEM 579.921875 1689019196.9571
MEM 579.921875 1689019197.0622
MEM 579.921875 1689019197.1674
MEM 579.921875 1689019197.2731
MEM 579.921875 1689019197.3783
MEM 582.671875 1689019197.4834
MEM 585.171875 1689019197.5885
MEM 585.171875 1689019197.6933
MEM 585.171875 1689019197.7984
MEM 585.171875 1689019197.9036
MEM 585.171875 1689019198.0087
MEM 585.171875 1689019198.1095
MEM 585.171875 1689019198.2099
MEM 585.359375 1689019198.3154
MEM 585.359375 1689019198.4206
MEM 585.421875 1689019198.5257
MEM 585.421875 1689019198.6309
MEM 585.421875 1689019198.7360
MEM 585.421875 1689019198.8412
MEM 585.578125 1689019198.9463
MEM 585.968750 1689019199.0515
MEM 585.968750 1689019199.1566
MEM 585.968750 1689019199.2617
MEM 585.968750 1689019199.3668
MEM 585.968750 1689019199.4719
MEM 585.968750 1689019199.5770
MEM 585.968750 1689019199.6821
MEM 585.968750 1689019199.7872
MEM 585.968750 1689019199.8924
MEM 585.968750 1689019199.9975
MEM 585.968750 1689019200.1027
MEM 588.578125 1689019200.2078
MEM 588.578125 1689019200.3130
MEM 588.578125 1689019200.4182
MEM 588.578125 1689019200.5233
MEM 588.578125 1689019200.6285
MEM 589.375000 1689019200.7336
MEM 593.359375 1689019200.8388
MEM 597.531250 1689019200.9417
MEM 601.781250 1689019201.0468
MEM 607.265625 1689019201.1520
MEM 612.843750 1689019201.2571
MEM 618.500000 1689019201.3622
MEM 624.312500 1689019201.4674
MEM 630.250000 1689019201.5725
MEM 633.234375 1689019201.6776
MEM 633.546875 1689019201.7827
MEM 633.546875 1689019201.8879
MEM 636.500000 1689019201.9931
MEM 636.546875 1689019202.0982
MEM 636.546875 1689019202.2033
MEM 636.546875 1689019202.3084
MEM 636.546875 1689019202.4135
MEM 636.546875 1689019202.5186
MEM 637.265625 1689019202.6238
MEM 637.390625 1689019202.7290
MEM 637.390625 1689019202.8322
MEM 637.390625 1689019202.9365
MEM 637.390625 1689019203.0411
MEM 638.375000 1689019203.1462
MEM 641.531250 1689019203.2514
MEM 641.531250 1689019203.3525
MEM 641.531250 1689019203.4576
MEM 641.531250 1689019203.5627
MEM 641.531250 1689019203.6678
MEM 641.531250 1689019203.7730
MEM 641.531250 1689019203.8781
MEM 641.531250 1689019203.9833
MEM 641.531250 1689019204.0885
MEM 641.531250 1689019204.1936
MEM 641.531250 1689019204.2988
MEM 641.531250 1689019204.4039
MEM 641.531250 1689019204.5090
MEM 641.531250 1689019204.6142
MEM 641.531250 1689019204.7193
MEM 641.531250 1689019204.8216
MEM 641.531250 1689019204.9267
MEM 641.531250 1689019205.0319
MEM 642.078125 1689019205.1370
MEM 646.140625 1689019205.2422
MEM 650.359375 1689019205.3473
MEM 654.046875 1689019205.4524
MEM 657.890625 1689019205.5576
MEM 662.531250 1689019205.6605
MEM 667.875000 1689019205.7657
MEM 673.187500 1689019205.8682
MEM 678.500000 1689019205.9722
MEM 684.062500 1689019206.0774
